,name,cik,year,number,character_count,word_count,important_words,frequent_words
2276,0000108772-17-000008,108772,17,8,388134,58547,"['zero', 'downgrad', 'duli', 'due', 'dt', 'drug', 'driver', 'drawn', 'downsiz', 'down', 'doe', 'doubt', 'done', 'don', 'domicile']","[('amount', 506), ('the', 427), ('includ', 378), ('asset', 333), ('valu', 307), ('tax', 300), ('cash', 289), ('net', 284), ('benefit', 278), ('oper', 262), ('incom', 255), ('receiv', 246), ('cost', 240), ('use', 228), ('financi', 223)]"
2277,0001193125-13-062916,1193125,13,62916,807353,122648,"['zero', 'defraud', 'deriv', 'derecogn', 'depressed', 'depreciation', 'depreci', 'deposits', 'deposit', 'depletion', 'deplet', 'depend', 'depart', 'denomin', 'deni']","[('the', 975), ('alcoa', 818), ('asset', 766), ('valu', 740), ('amount', 705), ('includ', 592), ('fair', 587), ('tax', 586), ('chang', 526), ('oper', 497), ('interest', 480), ('incom', 476), ('benefit', 464), ('cost', 463), ('$', 448)]"
2278,0000059478-17-000098,59478,17,98,283576,42494,"['york', 'document', 'each', 'dure', 'durat', 'due', 'drugs', 'drug', 'driven', 'dr', 'down', 'double', 'domicil', 'domestic', 'domest']","[('amount', 386), ('the', 319), ('asset', 290), ('valu', 274), ('tax', 233), ('includ', 213), ('benefit', 212), ('fair', 209), ('period', 183), ('incom', 181), ('use', 173), ('cash', 173), ('expens', 165), ('recogn', 165), ('financi', 162)]"
2279,0001445305-13-000333,1445305,13,333,320146,48367,"['zero', 'distributors', 'divid', 'divestitures', 'divestitur', 'divest', 'district', 'distributorship', 'distributor', 'dividends', 'distributions', 'distribut', 'dispositions', 'disposit', 'disposal']","[('the', 640), ('amount', 415), ('valu', 377), ('tax', 370), ('compani', 349), ('year', 308), ('asset', 305), ('fair', 294), ('incom', 293), ('benefit', 265), ('fiscal', 263), ('million', 249), ('includ', 246), ('cost', 228), ('net', 225)]"
2280,0001398432-10-000145,1398432,10,145,0,0,0,0
2281,0001193125-14-245437,1193125,14,245437,450588,67851,"['zero', 'due', 'divis', 'division', 'document', 'doe', 'dollar', 'domain', 'domest', 'domicile', 'donuts', 'doubt', 'down', 'driveways', 'drug']","[('asset', 629), ('the', 591), ('$', 552), ('valu', 531), ('amount', 505), ('—', 428), ('fair', 394), ('tax', 382), ('net', 357), ('cost', 355), ('benefit', 347), ('includ', 346), ('recogn', 336), ('cash', 335), ('use', 307)]"
2282,0001144204-11-010787,1144204,11,10787,8,1,['durat'],"[('durat', 1)]"
2283,0001393612-15-000007,1393612,15,7,432414,65718,"['zero', 'document', 'discov', 'discounts', 'discount', 'discontinu', 'disclosures', 'disclosure', 'disclosur', 'discloses', 'disclosed', 'disclos', 'disabl', 'directors', 'director']","[('the', 694), ('loan', 623), ('amount', 608), ('$', 588), ('valu', 529), ('fair', 420), ('interest', 388), ('compani', 373), ('includ', 359), ('—', 353), ('asset', 350), ('cash', 322), ('period', 321), ('incom', 304), ('secur', 304)]"
2284,0001193125-11-047405,1193125,11,47405,19,2,"['terselabel', 'durat']","[('terselabel', 1), ('durat', 1)]"
2285,0001628280-15-000736,1628280,15,736,128480,19157,"['zero', 'epu', 'enterpris', 'enterprise', 'entir', 'entiti', 'entities', 'entitl', 'entity', 'ep', 'eps', 'equal', 'etc', 'equip', 'equipment']","[('tax', 225), ('the', 204), ('amount', 184), ('stock', 142), ('share', 141), ('asset', 118), ('incom', 113), ('compani', 113), ('period', 111), ('includ', 100), ('report', 94), ('oper', 89), ('expens', 87), ('use', 86), ('year', 80)]"
2286,0000883241-14-000008,883241,14,8,222425,33131,"['zebu', 'domain', 'domicil', 'domicile', 'doubt', 'down', 'download', 'drew', 'driven', 'driver', 'due', 'durat', 'duration', 'dure', 'earli']","[('the', 435), ('amount', 328), ('tax', 298), ('compani', 266), ('incom', 226), ('valu', 208), ('stock', 200), ('asset', 197), ('share', 195), ('revenu', 162), ('includ', 158), ('fair', 157), ('cash', 137), ('use', 135), ('fiscal', 135)]"
2287,0000014693-17-000119,14693,17,119,192639,29569,"['yield', 'effect', 'dsus', 'due', 'dure', 'earli', 'earliest', 'earn', 'earnings', 'econom', 'economy', 'edinburgh', 'educ', 'effects', 'drug']","[('amount', 341), ('tax', 271), ('benefit', 266), ('asset', 226), ('net', 224), ('the', 217), ('valu', 214), ('incom', 192), ('period', 169), ('includ', 161), ('fair', 153), ('plan', 145), ('report', 132), (')', 132), ('use', 130)]"
2288,0001193125-11-046438,1193125,11,46438,0,0,0,0
2289,0000031791-16-000014,31791,16,14,328892,49656,"['zero', 'elect', 'each', 'earli', 'earlier', 'earn', 'earnings', 'earnout', 'econom', 'economy', 'educ', 'effect', 'effects', 'effici', 'effort']","[('the', 573), ('amount', 444), ('asset', 345), ('compani', 344), ('tax', 342), ('year', 335), ('valu', 328), ('fiscal', 302), ('benefit', 300), ('includ', 283), ('period', 271), ('million', 269), ('incom', 249), ('fair', 246), ('cost', 244)]"
2290,0001193125-10-034065,1193125,10,34065,0,0,0,0
2291,0001193125-15-281887,1193125,15,281887,222482,33786,"['zealand', 'ebitda', 'economy', 'education', 'effect', 'effective', 'effects', 'either', 'eject', 'el', 'elect', 'element', 'elimin', 'employ', 'employe']","[('amount', 325), ('asset', 260), ('tax', 243), ('valu', 242), ('the', 232), ('share', 200), ('$', 192), ('includ', 188), ('We', 187), ('june', 176), ('30,', 176), ('incom', 176), ('stock', 173), ('year', 172), ('financi', 172)]"
2292,0000052988-12-000086,52988,12,86,211669,31911,"['zero', 'enterpris', 'employer', 'employers', 'employment', 'enabl', 'enact', 'end', 'ended', 'energy', 'engag', 'engin', 'engineering', 'engineers', 'enter']","[('the', 341), ('amount', 287), ('valu', 216), ('tax', 194), ('asset', 191), ('stock', 181), ('includ', 174), ('net', 172), ('benefit', 169), ('incom', 161), ('period', 159), ('share', 137), ('use', 137), ('report', 136), ('plan', 133)]"
2293,0001628280-16-011322,1628280,16,11322,132521,19830,"['zero', 'equivalents', 'entity', 'ep', 'epu', 'equal', 'equip', 'equipment', 'equiti', 'equity', 'equival', 'esop', 'either', 'establish', 'estim']","[('tax', 214), ('the', 211), ('amount', 176), ('stock', 138), ('share', 135), ('period', 127), ('includ', 123), ('asset', 119), ('compani', 114), ('incom', 112), ('report', 109), ('use', 98), ('financi', 92), ('expens', 86), ('oper', 82)]"
2294,0001047469-12-001620,1047469,12,1620,549338,82884,"['zurich', 'elaps', 'dri', 'draw', 'downgrad', 'doubt', 'donaldsonville', 'donaldsonvil', 'domicile', 'domicil', 'domestic', 'domest', 'domain', 'dollar', 'doj']","[('the', 902), ('asset', 541), ('amount', 535), ('tax', 517), ('valu', 499), ('includ', 464), ('incom', 398), ('cash', 385), ('cost', 377), ('net', 374), ('oper', 361), ('fair', 342), ('balanc', 315), ('invest', 312), ('interest', 312)]"
2295,0001193125-15-204302,1193125,15,204302,296836,44584,"['zero', 'dure', 'doj', 'dollar', 'domain', 'domest', 'domicile', 'doubt', 'down', 'downsid', 'drive', 'driven', 'drug', 'due', 'each']","[('the', 515), ('compani', 403), ('valu', 391), ('tax', 326), ('fair', 324), ('amount', 292), ('stock', 288), ('asset', 271), ('report', 233), ('incom', 228), ('share', 228), ('use', 221), ('includ', 201), ('estim', 201), ('cost', 185)]"
2296,0001564590-15-007133,1564590,15,7133,487872,74688,"['zone', 'collegi', 'commissions', 'commiss', 'commerci', 'comment', 'commenc', 'combinations', 'combination', 'combin', 'column', 'collectively', 'completed', 'collective', 'collection']","[(')', 778), ('$', 774), ('-', 763), ('amount', 695), ('the', 692), ('compani', 459), ('net', 455), ('valu', 452), ('asset', 412), ('includ', 406), ('incom', 392), ('cash', 388), ('oper', 368), ('tax', 356), ('benefit', 353)]"
2297,0000875320-13-000009,875320,13,9,310561,46785,"['zero', 'ema', 'effects', 'efficaci', 'efficacy', 'effort', 'efforts', 'either', 'elect', 'elected', 'election', 'element', 'elig', 'elimin', 'eliminated']","[('the', 640), ('compani', 453), ('tax', 321), ('valu', 287), ('amount', 267), ('asset', 256), ('includ', 255), ('period', 242), ('incom', 224), ('balanc', 217), ('share', 202), ('stock', 196), ('fair', 193), ('net', 184), ('expens', 180)]"
2298,0000723531-16-000046,723531,16,46,342439,52286,"['zero', 'down', 'disputes', 'distribut', 'distributions', 'diversifi', 'dividend', 'dividends', 'document', 'dollar', 'domain', 'domest', 'doubt', 'drawdown', 'dispos']","[('\ufeff', 1465), ('$', 1222), ('tax', 454), ('the', 372), ('—', 352), ('amount', 329), ('valu', 309), ('stock', 301), ('year', 293), ('share', 282), ('compani', 273), ('includ', 260), ('2016', 254), ('period', 232), ('fair', 230)]"
2299,0000097745-14-000014,97745,14,14,461482,69709,"['zero', 'durat', 'earliest', 'earlier', 'earli', 'ear', 'each', 'dure', 'duli', 'earnings', 'due', 'drug', 'draw', 'down', 'doubt']","[('the', 958), ('compani', 565), ('amount', 506), ('asset', 458), ('valu', 455), ('tax', 443), ('million', 423), ('includ', 408), ('cost', 403), ('benefit', 370), ('incom', 352), ('fair', 331), ('cash', 325), ('plan', 310), ('net', 301)]"
2300,0000915912-16-000024,915912,16,24,246962,37530,"['zone', 'development', 'deliveri', 'demand', 'demolit', 'denomin', 'densiti', 'department', 'depend', 'deplet', 'deposit', 'deposits', 'deprec', 'depreci', 'depreciation']","[('the', 461), ('compani', 330), ('amount', 313), ('includ', 218), ('share', 214), ('interest', 207), ('valu', 200), ('stock', 185), ('cost', 178), ('period', 169), ('cash', 168), ('incom', 165), ('invest', 163), ('equiti', 156), ('real', 153)]"
2301,0001193125-11-196004,1193125,11,196004,211429,32234,"['zero', 'down', 'dividend', 'dividends', 'division', 'document', 'dolex', 'dollar', 'dollars', 'dollarsand', 'domain', 'domest', 'doubt', 'drawdown', 'distribut']","[('the', 303), ('asset', 194), ('tax', 188), ('amount', 186), ('merchant', 172), ('includ', 155), ('incom', 154), ('cash', 152), ('valu', 149), ('may31,', 146), ('facil', 142), ('credit', 138), ('share', 135), ('interest', 134), ('report', 124)]"
2302,0001193125-17-054129,1193125,17,54129,415154,62157,"['zone', 'controlling', 'corporation', 'corpor', 'cooper', 'convertible', 'converted', 'convert', 'convers', 'control', 'credits', 'contributions', 'contribut', 'contractual', 'contractu']","[('the', 633), ('amount', 470), ('tax', 391), ('benefit', 375), ('$', 362), ('valu', 343), ('asset', 341), ('compani', 335), ('incom', 313), ('cash', 312), ('plan', 303), ('leas', 294), ('includ', 285), ('year', 283), ('relat', 281)]"
2303,0000882835-10-000009,882835,10,9,0,0,0,0
2304,0000731802-17-000041,731802,17,41,267408,40513,"['zero', 'discuss', 'dispos', 'disputes', 'disruptions', 'distribut', 'distributed', 'distribution', 'distributions', 'divers', 'diversifi', 'divestitur', 'divid', 'dividend', 'dividends']","[('amount', 406), ('the', 328), ('asset', 328), ('valu', 274), ('financi', 257), ('net', 246), ('benefit', 242), ('plan', 221), ('tax', 213), ('cost', 208), ('fair', 203), ('includ', 202), ('incom', 200), ('cash', 197), ('period', 193)]"
2305,0001193125-12-085764,1193125,12,85764,477137,73244,"['zero', 'decim', 'decrease', 'decreas', 'declin', 'declared', 'declar', 'decision', 'decis', 'december31', 'deductions', 'december17', 'decemb', 'debt', 'debit']","[('the', 901), ('compani', 698), ('unit', 409), ('includ', 394), ('amount', 371), ('share', 359), (""company'"", 358), ('valu', 333), ('stock', 314), ('oper', 312), ('interest', 309), ('properti', 288), ('cash', 277), ('31,', 268), ('cost', 266)]"
2306,0001047469-10-001151,1047469,10,1151,0,0,0,0
2307,0001193125-10-040916,1193125,10,40916,0,0,0,0
2308,0000107815-10-000046,107815,10,46,0,0,0,0
2309,0000874766-18-000011,874766,18,11,526445,78803,"['zero', 'disposal', 'dispersion', 'dispers', 'dismiss', 'discussion', 'discuss', 'discretion', 'discret', 'discounts', 'discounting', 'discounted', 'discount', 'discontinued', 'discontinu']","[('the', 727), ('amount', 644), ('includ', 533), ('valu', 530), ('compani', 494), ('fair', 458), ('asset', 423), ('invest', 401), ('net', 398), ('report', 397), ('loss', 385), ('use', 382), ('tax', 378), ('financi', 346), ('incom', 343)]"
2310,0000764478-12-000035,764478,12,35,352204,53946,"['zone', 'downgrad', 'econom', 'ebt', 'earnings', 'earned', 'earn', 'earlier', 'each', 'duty', 'dure', 'durat', 'duli', 'due', 'dryer']","[('the', 487), ('tax', 381), ('amount', 375), ('valu', 372), ('includ', 361), ('asset', 303), ('incom', 283), ('fair', 264), ('period', 250), ('fiscal', 250), (',', 235), ('report', 229), ('balanc', 227), ('share', 224), ('oper', 220)]"
2311,0001104659-16-099562,1104659,16,99562,402450,60321,"['yet', 'diversifi', 'dividends', 'document', 'dollar', 'dollars', 'dollarsinmillions', 'domain', 'domest', 'domicile', 'doubt', 'doubtful', 'down', 'drawdown', 'drawn']","[('$', 1296), (')', 995), ('tax', 443), ('asset', 440), ('amount', 439), ('—', 398), ('cost', 389), ('benefit', 358), ('includ', 344), ('incom', 337), ('financ', 335), ('net', 332), ('valu', 329), ('the', 274), ('plan', 271)]"
2312,0001193125-12-067565,1193125,12,67565,578619,87787,"['zed', 'disposals', 'diversif', 'divers', 'district', 'distributions', 'distribut', 'distinguish', 'distil', 'disposit', 'dispos', 'disclosur', 'dispers', 'dismiss', 'discuss']","[('the', 927), ('valu', 852), ('fair', 663), ('loan', 598), ('amount', 560), ('includ', 501), ('secur', 499), ('huntington', 496), ('asset', 468), ('incom', 459), ('interest', 423), ('use', 382), ('financi', 366), ('tax', 363), ('loss', 343)]"
2313,0001104659-13-090853,1104659,13,90853,306705,46361,"['zero', 'down', 'drug', 'due', 'dur', 'durat', 'dure', 'earli', 'earlier', 'earn', 'earnings', 'econom', 'economy', 'educ', 'effect']","[('the', 577), ('valu', 376), ('compani', 365), ('amount', 342), ('asset', 336), ('fiscal', 311), ('year', 277), ('fair', 277), ('includ', 273), ('tax', 255), ('invest', 232), ('benefit', 212), ('report', 200), ('share', 200), ('financi', 195)]"
2314,0001193125-11-040120,1193125,11,40120,29,3,"['terselabel', 'instant']","[('terselabel', 2), ('instant', 1)]"
2315,0001104659-13-012982,1104659,13,12982,612961,93987,"['zero', 'eis', 'drawdown', 'downgrade', 'downgrad', 'doubt', 'dorado', 'done', 'domest', 'domain', 'dollar', 'doe', 'document', 'division', 'dividends']","[('the', 920), ('tax', 819), ('amount', 740), ('incom', 702), ('asset', 570), ('valu', 481), ('includ', 457), ('ap', 446), ('net', 425), ('rate', 399), ('benefit', 389), ('cost', 386), ('fair', 372), ('million', 351), ('year', 350)]"
2316,0001193125-13-338522,1193125,13,338522,648683,99263,"['zone', 'director', 'discount', 'discontinu', 'disclosures', 'disclosure', 'disclosur', 'discloses', 'disclosed', 'disclos', 'directors', 'directli', 'divest', 'direct', 'dilutiv']","[('the', 1127), ('compani', 971), ('amount', 715), ('valu', 659), ('fair', 521), ('includ', 482), ('asset', 460), (""company'"", 419), ('fiscal', 419), ('net', 416), ('incom', 410), ('cost', 403), ('$', 396), ('oper', 372), ('stock', 370)]"
2317,0001628280-18-002245,1628280,18,2245,231532,34884,"['zone', 'drawdown', 'driveways', 'drop', 'drug', 'due', 'dur', 'dure', 'eagl', 'earli', 'earn', 'earnest', 'earnings', 'ebit', 'ebitda']","[('amount', 364), ('the', 325), ('tax', 310), ('asset', 235), ('includ', 229), ('incom', 224), ('benefit', 218), ('report', 194), ('period', 193), ('valu', 177), ('compani', 175), ('cash', 171), ('net', 159), ('cost', 145), ('use', 142)]"
2318,0000815097-19-000004,815097,19,4,156948,23844,"['zero', 'etc', 'entail', 'enter', 'enterpris', 'enterprise', 'entir', 'entireti', 'entiti', 'entities', 'entitl', 'entity', 'environment', 'ep', 'epu']","[('amount', 206), ('the', 185), ('includ', 173), ('cash', 145), ('use', 136), ('asset', 131), ('valu', 128), ('financi', 124), ('net', 123), ('cost', 108), ('fair', 104), ('period', 99), ('We', 97), ('report', 91), ('expens', 90)]"
2319,0000950123-11-010348,950123,11,10348,0,0,0,0
2320,0001111711-15-000008,1111711,15,8,364863,55194,"['zero', 'ecrm', 'econom', 'ebitda', 'earnings', 'earn', 'earlier', 'earli', 'each', 'dynam', 'dure', 'due', 'dsm', 'drug', 'driven']","[('amount', 506), ('the', 463), ('tax', 373), ('cost', 334), ('million', 331), ('asset', 320), ('incom', 308), ('period', 288), ('includ', 281), ('nisourc', 268), ('benefit', 259), ('valu', 255), ('oper', 250), ('rate', 238), ('balanc', 221)]"
2321,0001101215-18-000066,1101215,18,66,570827,86520,"['zero', 'chargedto', 'charge', 'charg', 'characterist', 'channels', 'changes', 'chang', 'cfpb', 'certif', 'certainti', 'certain', 'ccyy', 'caus', 'categori']","[('$', 2208), ('—', 880), ('the', 759), ('credit', 587), ('compani', 558), ('amount', 532), ('incom', 475), ('net', 458), ('tax', 444), ('card', 435), ('year', 434), ('asset', 422), ('total', 394), ('receiv', 390), ('cash', 386)]"
2322,0001558370-18-000894,1558370,18,894,844186,132648,"['zero', 'zegarra', 'change', 'chang', 'challeng', 'certifi', 'certif', 'certain', 'ccyy', 'cc', 'caus', 'cathodes', 'cathod', 'categori', 'categor']","[('$', 3180), ('—', 3124), ('the', 1138), ('tax', 1082), ('incom', 976), ('cash', 971), ('net', 916), ('asset', 797), ('oper', 760), ('amount', 749), ('cost', 677), ('compani', 672), ('valu', 655), ('includ', 606), ('other', 562)]"
2323,0000062709-15-000005,62709,15,5,277564,41686,"['zero', 'dispute', 'diversifi', 'diversif', 'distributor', 'distributions', 'distribut', 'distinct', 'disposition', 'discret', 'disposit', 'disposal', 'dispos', 'dispers', 'discuss']","[('the', 458), ('amount', 386), ('tax', 336), ('benefit', 321), ('asset', 310), ('valu', 265), ('plan', 258), ('incom', 247), ('period', 239), ('includ', 229), ('compani', 212), ('net', 194), ('fair', 191), ('share', 182), ('oper', 175)]"
